Model,SKU,Name,Brand,Url,Size,Processor Type,Processor,Price,Memory(GB),Storage,Color,Review Numbers,Average Ranking
840G1SSD128 ,6259214 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-128gb-solid-state-drive-black/6259214.p?skuId=6259214,14,Intel,Intel Core i5,264.99,8,128GB Solid State Drive,Black,5,3.4
11-AE110NR ,6306374 ,"2-in-1 11.6"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-2-in-1-11-6-touch-screen-chromebook-intel-celeron-4gb-memory-32gb-emmc-flash-memory-snow-white/6306374.p?skuId=6306374,11.6,Intel,Intel Celeron,299.99,4,32GB eMMC Flash Memory,Snow White,10,4.6
14-DB0050NR ,6356993 ,"14"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-14-gaming-laptop-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-snow-white-textured-finish/6356993.p?skuId=6356993,14,AMD,AMD Radeon R4,279.99,AMD Radeon R4,32GB eMMC Flash Memory,"Snow White, Textured Finish",1,5.0
840G3-8-180-W10P ,6389852 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-180gb-solid-state-drive-silver/6389852.p?skuId=6389852,14,Intel,Intel Core i5,328.99,8,180GB Solid State Drive,Silver,4021,0
15-DB0048NR ,6344764 ,"15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-gaming-laptop-amd-a9-series-4gb-memory-amd-radeon-r5-1tb-hard-drive-ash-silver-keyboard-frame/6344764.p?skuId=6344764,15.6,AMD,AMD Radeon R5,409.99,AMD Radeon R5,1TB Hard Drive,Ash Silver Keyboard Frame,4,5.0
15-DB0047NR ,6344777 ,"15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-gaming-laptop-amd-a9-series-4gb-memory-amd-radeon-r5-1tb-hard-drive-ash-silver-keyboard-frame/6344777.p?skuId=6344777,15.6,AMD,AMD Radeon R5,409.99,AMD Radeon R5,1TB Hard Drive,Ash Silver Keyboard Frame,2,3.5
15-DW0043DX ,6326271 ,"15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-15-6-touch-screen-laptop-intel-core-i5-8gb-memory-128gb-solid-state-drive-ash-silver-keyboard-frame-natural-silver/6326271.p?skuId=6326271,15.6,Intel,Intel Core i5,503.99,8,128GB Solid State Drive,"Ash Silver Keyboard Frame, Natural Silver",389,4.6
NAE-HP-CB14-DB0040NR ,6348080 ,"14"" Chromebook",HP,https://www.bestbuy.com/site/hp-14-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-hp-textured-finish-in-chalkboard-gray/6348080.p?skuId=6348080,14,AMD,AMD Radeon R4,0,AMD Radeon R4,32GB eMMC Flash Memory,HP Textured Finish In Chalkboard Gray,8,0
640 G2-31211 ,6297006 ,"ProBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-probook-14-refurbished-laptop-intel-core-i5-8gb-memory-256gb-solid-state-drive-black/6297006.p?skuId=6297006,14,Intel,Intel Core i5,304.99,8,256GB Solid State Drive,Black,4021,0
15BQ213CLREF ,6356988 ,"ENVY x360 2-in-1 15.6"" Refurbished Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-x360-2-in-1-15-6-refurbished-touch-screen-laptop-amd-ryzen-5-8gb-memory-256gb-solid-state-drive-hp-finish-in-dark-ash-silver/6356988.p?skuId=6356988,15.6,AMD,AMD Ryzen 5,499.99,8,256GB Solid State Drive,HP Finish In Dark Ash Silver,3,4.0
ZBOOK 15 G2-31332 ,6320485 ,"15.6"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-15-6-refurbished-laptop-intel-core-i7-16gb-memory-750gb-hard-drive-black/6320485.p?skuId=6320485,15.6,Intel,Intel Core i7,595.99,16,750GB Hard Drive,Black,3,3.7
15-DC1040NR ,6344885 ,Gaming Laptop,HP,https://www.bestbuy.com/site/hp-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2070-1tb-hard-drive-128gb-solid-state-drive-shadow-black-carbon-fiber-pattern/6344885.p?skuId=6344885,0,Intel,Intel Core i7,0,NVIDIA GeForce RTX 2070,1TB Hard Drive + 128GB Solid State Drive,"Shadow Black, Carbon Fiber Pattern",5,0
15-CS2010NR ,6344774 ,"Pavilion 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-15-6-touch-screen-laptop-intel-core-i5-8gb-memory-256gb-solid-state-drive-mineral-silver-natural-silver/6344774.p?skuId=6344774,15.6,Intel,Intel Core i5,0,8,256GB Solid State Drive,"Mineral Silver, Natural Silver",1,0
S14-DS0150NR ,6356093 ,"Stream 14"" Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-64gb-emmc-flash-memory-vertical-brushed-pattern-diamond-white/6356093.p?skuId=6356093,14,AMD,AMD Radeon R3,269.99,AMD Radeon R3,64GB eMMC Flash Memory,"Vertical Brushed Pattern, Diamond White",4021,3.5
13-AQ1010NR ,6381732 ,"Envy 13.3"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-13-3-touch-screen-laptop-intel-core-i7-8gb-memory-256gb-ssd-natural-silver-sandblasted-anodized-finish/6381732.p?skuId=6381732,13.3,Intel,Intel Core i7,939.99,8,256GB SSD,"Natural Silver, Sandblasted Anodized Finish",1,5.0
15-DB1050NR ,6381730 ,"15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-15-6-touch-screen-laptop-amd-ryzen-3-8gb-memory-256gb-ssd-shadow-mesh-pattern-chalkboard-gray/6381730.p?skuId=6381730,15.6,AMD,AMD Ryzen 3,519.99,8,256GB SSD,"Shadow Mesh Pattern, Chalkboard Gray",1,5.0
9470m128 ,6259213 ,"EliteBook Folio 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-folio-14-refurbished-laptop-intel-core-i5-8gb-memory-128gb-solid-state-drive-black/6259213.p?skuId=6259213,14,Intel,Intel Core i5,297.99,8,128GB Solid State Drive,Black,6,3.7
17-AE120NR ,6381708 ,"17.3"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-17-3-touch-screen-laptop-intel-core-i7-12gb-memory-1tb-hdd-128gb-ssd-natural-silver-aluminum/6381708.p?skuId=6381708,17.3,Intel,Intel Core i7,1169.99,12,1TB HDD + 128GB SSD,Natural Silver Aluminum,0,0
8470PI525432010 ,5581166 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-4gb-memory-320gb-hard-drive-silver/5581166.p?skuId=5581166,14,Intel,Intel Core i5,282.99,4,320GB Hard Drive,Silver,4,3.8
15-DY1010NR ,6381725 ,"15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-15-6-touch-screen-laptop-intel-core-i3-4gb-memory-128gb-solid-state-drive-ash-silver-keyboard-frame-natural-silver/6381725.p?skuId=6381725,15.6,Intel,Intel Core i3,499.99,4,128GB Solid State Drive,"Ash Silver Keyboard Frame, Natural Silver",4021,0
15-DF0023DX ,6316395 ,"2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-2-in-1-15-6-4k-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-nvidia-geforce-mx150-512gb-ssd-aluminum-cover-finish-poseidon-blue/6316395.p?skuId=6316395,15.6,Intel,Intel Core i7,1599.99,NVIDIA GeForce MX150,512GB SSD,"Aluminum Cover Finish, Poseidon Blue",15,4.6
6QY22UT#ABA ,6347720 ,"11.6"" Chromebook",HP,https://www.bestbuy.com/site/hp-11-6-chromebook-intel-celeron-4gb-memory-16gb-emmc-flash-memory/6347720.p?skuId=6347720,11.6,Intel,Intel Celeron,279.99,Intel Celeron,4GB Memory,16GB eMMC Flash Memory,4021,0
HP-14G1 ,6355811 ,"14"" Refurbished Chromebook",HP,https://www.bestbuy.com/site/hp-14-refurbished-chromebook-intel-celeron-4gb-memory-16gb-solid-state-drive-white/6355811.p?skuId=6355811,14,Intel,Intel Celeron,129.99,4,16GB Solid State Drive,White,2,5.0
S14-DS0120NR ,6356092 ,"Stream 14"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-touch-screen-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-64gb-emmc-flash-memory-vertical-brushed-pattern-rose-pink/6356092.p?skuId=6356092,14,AMD,AMD Radeon R3,0,AMD Radeon R3,64GB eMMC Flash Memory,"Vertical Brushed Pattern, Rose Pink",1,3.6
13-AK0023DX ,6323468 ,"Spectre Folio Leather 2-in-1 13.3"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-folio-leather-2-in-1-13-3-touch-screen-laptop-intel-core-i7-16gb-memory-512gb-solid-state-drive-bordeaux-burgundy/6323468.p?skuId=6323468,13.3,Intel,Intel Core i7,1599.99,16,512GB Solid State Drive,Bordeaux Burgundy,7,4.4
15-CW1076NR ,6381743 ,"Pavilion 15.6"" Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-15-6-laptop-amd-ryzen-5-8gb-memory-256gb-ssd/6381743.p?skuId=6381743,15.6,AMD,AMD Ryzen 5,568.99,AMD Ryzen 5,8GB Memory,256GB SSD,2,5.0
NAE-HP-CB14-DB0080NR ,6348070 ,"14"" Chromebook",HP,https://www.bestbuy.com/site/hp-14-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-textured-ink-blue/6348070.p?skuId=6348070,14,AMD,AMD Radeon R4,279.99,AMD Radeon R4,32GB eMMC Flash Memory,"Textured, Ink Blue",8,4.6
8470PI525825010 ,5581194 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-250gb-hard-drive-silver/5581194.p?skuId=5581194,14,Intel,Intel Core i5,293.99,8,250GB Hard Drive,Silver,3,2.3
9480.8.500.PRO ,6301840 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-500gb-hard-drive-black/6301840.p?skuId=6301840,14,Intel,Intel Core i5,299.99,8,500GB Hard Drive,Black,12,3.5
PV17-CD0020NR ,6356077 ,"17.3"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-17-3-gaming-laptop-intel-core-i5-8gb-memory-nvidia-geforce-gtx-1650-256gb-solid-state-drive-shadow-black-chrome-green-paint-finish/6356077.p?skuId=6356077,17.3,Intel,Intel Core i5,899.99,NVIDIA GeForce GTX 1650,256GB Solid State Drive,"Shadow Black, Chrome Green, Paint Finish",470,0
15-CP0078NR ,6381821 ,"ENVY x360 2-in-1 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-x360-2-in-1-15-6-touch-screen-laptop-amd-ryzen-5-12gb-memory-256gb-ssd-dark-ash-silver/6381821.p?skuId=6381821,15.6,AMD,AMD Ryzen 5,769.99,12,256GB SSD,Dark Ash Silver,4021,5.0
15-DB1030NR ,6344776 ,"15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-15-6-touch-screen-laptop-amd-ryzen-3-8gb-memory-128gb-solid-state-drive-chalkboard-gray/6344776.p?skuId=6344776,15.6,AMD,AMD Ryzen 3,0,8,128GB Solid State Drive,Chalkboard Gray,7,0
PV15-DK0020NR ,6356090 ,"15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-gaming-laptop-intel-core-i5-8gb-memory-nvidia-geforce-gtx-1650-256gb-solid-state-drive-shadow-black-chrome-green/6356090.p?skuId=6356090,15.6,Intel,Intel Core i5,849.99,NVIDIA GeForce GTX 1650,256GB Solid State Drive,"Shadow Black, Chrome Green",1,5.0
15-DC1020NR ,6356994 ,"OMEN by HP 15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-omen-by-hp-15-6-gaming-laptop-intel-core-i7-8gb-memory-nvidia-geforce-gtx-1660-ti-256gb-solid-state-drive-shadow-black-carbon-fiber-pattern/6356994.p?skuId=6356994,15.6,Intel,Intel Core i7,1099.99,NVIDIA GeForce GTX 1660 Ti,256GB Solid State Drive,"Shadow Black, Carbon Fiber Pattern",1,3.0
840G2-8-128-W10P ,6389846 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-128gb-solid-state-drive-black/6389846.p?skuId=6389846,14,Intel,Intel Core i5,282.99,8,128GB Solid State Drive,Black,4021,0
8460PI525812810 ,5581186 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-128gb-solid-state-drive-silver/5581186.p?skuId=5581186,14,Intel,Intel Core i5,288.99,8,128GB Solid State Drive,Silver,2,4.0
15-DB0045NR ,6344778 ,"15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-gaming-laptop-amd-a9-series-4gb-memory-amd-radeon-r5-1tb-hard-drive-snow-white-mesh-knit-pattern/6344778.p?skuId=6344778,15.6,AMD,AMD Radeon R5,409.99,AMD Radeon R5,1TB Hard Drive,"Snow White, Mesh Knit Pattern",1,5.0
9480.8.128.PRO ,6301841 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-128gb-solid-state-drive-black/6301841.p?skuId=6301841,14,Intel,Intel Core i5,307.99,8,128GB Solid State Drive,Black,1,5.0
15-30543 ,5956013 ,"15.6"" Refurbished HP ZBook Laptop",HP,https://www.bestbuy.com/site/hp-15-6-refurbished-hp-zbook-laptop-intel-core-i7-8gb-memory-750gb-hard-drive-black/5956013.p?skuId=5956013,15.6,Intel,Intel Core i7,450.99,8,750GB Hard Drive,Black,9,3.7
17-CB0020NR ,6359955 ,"17.3"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-17-3-gaming-laptop-intel-core-i7-8gb-memory-nvidia-geforce-gtx-1660-ti-1tb-hard-drive-128gb-ssd-aluminum-shadow-black/6359955.p?skuId=6359955,17.3,Intel,Intel Core i7,1219.99,NVIDIA GeForce GTX 1660 Ti,1TB Hard Drive + 128GB SSD,"Aluminum, Shadow Black",1,5.0
17-CB0070NR ,6381703 ,"OMEN by HP 17.3"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-omen-by-hp-17-3-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2060-512gb-solid-state-drive-shadow-black-sandblasted-hairline-finish/6381703.p?skuId=6381703,17.3,Intel,Intel Core i7,1349.99,NVIDIA GeForce RTX 2060,512GB Solid State Drive,"Shadow Black, Sandblasted Hairline Finish",0,0
8470PI525850010 ,5581167 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-500gb-hard-drive-silver/5581167.p?skuId=5581167,14,Intel,Intel Core i5,310.99,8,500GB Hard Drive,Silver,14,3.4
15-DB0050NR ,6344772 ,"15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-gaming-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-128gb-solid-state-drive-ash-silver-keyboard-frame/6344772.p?skuId=6344772,15.6,AMD,AMD Radeon R3,389.99,AMD Radeon R3,128GB Solid State Drive,Ash Silver Keyboard Frame,4021,0
15-DB1060NR ,6381731 ,"15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-15-6-touch-screen-laptop-amd-ryzen-5-8gb-memory-256gb-ssd-shadow-mesh-pattern-chalkboard-gray/6381731.p?skuId=6381731,15.6,AMD,AMD Ryzen 5,589.99,8,256GB SSD,"Shadow Mesh Pattern, Chalkboard Gray",4021,0
13-AN1010NR ,6381723 ,"Pavilion 13.3"" Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-13-3-laptop-intel-core-i5-8gb-memory-512gb-ssd-mineral-silver-natural-silver/6381723.p?skuId=6381723,13.3,Intel,Intel Core i5,739.99,8,512GB SSD,"Mineral Silver, Natural Silver",4021,0
15-DB0005DX ,6273508 ,"15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-15-6-touch-screen-laptop-amd-ryzen-5-8gb-memory-128gb-solid-state-drive-natural-silver-ash-silver-vertical-brushed/6273508.p?skuId=6273508,15.6,AMD,AMD Ryzen 5,0,8,128GB Solid State Drive,"Natural Silver, Ash Silver Vertical Brushed",627,0
15-DC1050NR ,6381700 ,"OMEN by HP 15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-omen-by-hp-15-6-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2060-512gb-solid-state-drive-shadow-black-carbon-fiber-pattern/6381700.p?skuId=6381700,15.6,Intel,Intel Core i7,1279.99,NVIDIA GeForce RTX 2060,512GB Solid State Drive,"Shadow Black, Carbon Fiber Pattern",470,0
820 G2-31271 ,6297066 ,"EliteBook 12.5"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-12-5-refurbished-laptop-intel-core-i5-8gb-memory-240gb-solid-state-drive-black/6297066.p?skuId=6297066,12.5,Intel,Intel Core i5,281.99,8,240GB Solid State Drive,Black,4021,0
17-CB0060NR ,6381711 ,"OMEN by HP 17.3"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-omen-by-hp-17-3-gaming-laptop-intel-core-i7-8gb-memory-nvidia-geforce-gtx-1660-ti-512gb-solid-state-drive-shadow-black-sandblasted-hairline-finish/6381711.p?skuId=6381711,17.3,Intel,Intel Core i7,1219.99,NVIDIA GeForce GTX 1660 Ti,512GB Solid State Drive,"Shadow Black, Sandblasted Hairline Finish",470,0
15-EC0010NR ,6381706 ,"15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-gaming-laptop-amd-ryzen-5-8gb-memory-nvidia-geforce-gtx-1050-512gb-solid-state-drive-shadow-black-chrome-green/6381706.p?skuId=6381706,15.6,AMD,AMD Ryzen 5,769.99,NVIDIA GeForce GTX 1050,512GB Solid State Drive,"Shadow Black, Chrome Green",0,0
640 G2-31282 ,6297031 ,"ProBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-probook-14-refurbished-laptop-intel-core-i5-8gb-memory-480gb-solid-state-drive-black/6297031.p?skuId=6297031,14,Intel,Intel Core i5,322.48,8,480GB Solid State Drive,Black,4021,0
NAE-HP-CB14-DB0030NR ,6348074 ,"14"" Chromebook",HP,https://www.bestbuy.com/site/hp-14-chromebook-amd-a4-series-4gb-memory-amd-radeon-r4-32gb-emmc-flash-memory-snow-white-resin-texture/6348074.p?skuId=6348074,14,AMD,AMD Radeon R4,249.99,AMD Radeon R4,32GB eMMC Flash Memory,"Snow White, Resin Texture",8,4.6
15-DC1010NR ,6356992 ,"OMEN by HP 15.6"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-omen-by-hp-15-6-gaming-laptop-intel-core-i7-8gb-memory-nvidia-geforce-gtx-1650-256gb-solid-state-drive-shadow-black-carbon-fiber-pattern/6356992.p?skuId=6356992,15.6,Intel,Intel Core i7,999.99,NVIDIA GeForce GTX 1650,256GB Solid State Drive,"Shadow Black, Carbon Fiber Pattern",1,4.0
15-CS3010NR ,6381724 ,"Pavilion 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-15-6-touch-screen-laptop-intel-core-i5-8gb-memory-512gb-solid-state-drive-mineral-silver-natural-silver/6381724.p?skuId=6381724,15.6,Intel,Intel Core i5,679.99,8,512GB Solid State Drive,"Mineral Silver, Natural Silver",4021,0
15-DQ0077NR ,6344770 ,"Pavilion x360 2-in-1 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-x360-2-in-1-15-6-touch-screen-laptop-intel-core-i5-8gb-memory-256gb-solid-state-drive-hp-finish-in-natural-silver/6344770.p?skuId=6344770,15.6,Intel,Intel Core i5,769.99,8,256GB Solid State Drive,HP Finish In Natural Silver,1,5.0
15-DB0011DX ,6240847 ,"15.6"" Laptop",HP,https://www.bestbuy.com/site/hp-15-6-laptop-amd-a6-series-4gb-memory-amd-radeon-r4-1tb-hard-drive-black/6240847.p?skuId=6240847,15.6,AMD,AMD Radeon R4,120.99,AMD Radeon R4,1TB Hard Drive,Black,2266,4.2
17-CB0040NR ,6359957 ,"17.3"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-17-3-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2070-1tb-hard-drive-256gb-ssd-aluminum-shadow-black/6359957.p?skuId=6359957,17.3,Intel,Intel Core i7,0,NVIDIA GeForce RTX 2070,1TB Hard Drive + 256GB SSD,"Aluminum, Shadow Black",2,3.9
840-G3 ,6374408 ,"EliteBook 14"" Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-laptop-intel-core-i5-8gb-memory-256gb-solid-state-drive-aluminum/6374408.p?skuId=6374408,14,Intel,Intel Core i5,599.99,8,256GB Solid State Drive,Aluminum,4021,0
17-CB0050NR ,6359956 ,"17.3"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-17-3-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2080-1tb-hard-drive-256gb-ssd-aluminum-shadow-black/6359956.p?skuId=6359956,17.3,Intel,Intel Core i7,1979.99,NVIDIA GeForce RTX 2080,1TB Hard Drive + 256GB SSD,"Aluminum, Shadow Black",14,4.0
840 G3-30962 ,6320479 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-240gb-solid-state-drive-silver/6320479.p?skuId=6320479,14,Intel,Intel Core i5,386.99,8,240GB Solid State Drive,Silver,1,5.0
15U-G3 ,6374407 ,"ZBook 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-zbook-15-6-touch-screen-laptop-intel-core-i7-16gb-memory-256gb-solid-state-drive-graphite/6374407.p?skuId=6374407,15.6,Intel,Intel Core i7,0,16,256GB Solid State Drive,Graphite,4,0
PV17-CD0030NR ,6356080 ,"17.3"" Gaming Laptop",HP,https://www.bestbuy.com/site/hp-17-3-gaming-laptop-intel-core-i7-8gb-memory-nvidia-geforce-gtx-1660-ti-256gb-solid-state-drive-shadow-black-chrome-green-paint-finish/6356080.p?skuId=6356080,17.3,Intel,Intel Core i7,1119.99,NVIDIA GeForce GTX 1660 Ti,256GB Solid State Drive,"Shadow Black, Chrome Green, Paint Finish",3,4.7
15-DF0013DX ,6301880 ,"Spectre x360 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-spectre-x360-2-in-1-15-6-4k-ultra-hd-touch-screen-laptop-intel-core-i7-16gb-memory-512gb-ssd-hp-finish-in-dark-ash-silver-sandblasted-finish/6301880.p?skuId=6301880,15.6,Intel,Intel Core i7,0,16,512GB SSD,"HP Finish In Dark Ash Silver, Sandblasted Finish",471,4.0
8470PI525812810 ,5581196 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i5-8gb-memory-128gb-solid-state-drive-silver/5581196.p?skuId=5581196,14,Intel,Intel Core i5,315.99,8,128GB Solid State Drive,Silver,23,4.1
X2 12-F014DX ,6240850 ,"2-in-1 12.3"" Touch-Screen Chromebook",HP,https://www.bestbuy.com/site/hp-2-in-1-12-3-touch-screen-chromebook-intel-core-m-4gb-memory-32gb-emmc-flash-memory-white/6240850.p?skuId=6240850,12.3,Intel,Intel Core M,527.99,4,32GB eMMC Flash Memory,White,261,4.5
15-CS3077NR ,6381734 ,"Pavilion 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-pavilion-15-6-touch-screen-laptop-intel-core-i7-8gb-memory-256gb-solid-state-drive-sandblasted-anodized-finish-luminous-gold/6381734.p?skuId=6381734,15.6,Intel,Intel Core i7,729.99,8,256GB Solid State Drive,"Sandblasted Anodized Finish, Luminous Gold",0,0
15-CN1020NR ,6381733 ,"ENVY x360 2-in-1 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-x360-2-in-1-15-6-touch-screen-laptop-intel-core-i7-8gb-memory-512gb-solid-state-drive-natural-silver-sandblasted-tinted-anodized-finish/6381733.p?skuId=6381733,15.6,Intel,Intel Core i7,969.99,8,512GB Solid State Drive,"Natural Silver, Sandblasted Tinted Anodized Finish",4021,5.0
640 G1-1584 ,6219210 ,"ProBook 14"" Laptop",HP,https://www.bestbuy.com/site/hp-probook-14-laptop-intel-core-i5-8gb-memory-240gb-solid-state-drive-pre-owned-black/6219210.p?skuId=6219210,14,Intel,Intel Core i5,328.99,240,Pre-Owned,Black,5,4.4
ZBOOK 15 G2-31328 ,6320459 ,"15.6"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-15-6-refurbished-laptop-intel-core-i7-16gb-memory-512gb-solid-state-drive-black/6320459.p?skuId=6320459,15.6,Intel,Intel Core i7,0,16,512GB Solid State Drive,Black,4,0
840 G3-31479 ,6320451 ,"EliteBook 14"" Refurbished Laptop",HP,https://www.bestbuy.com/site/hp-elitebook-14-refurbished-laptop-intel-core-i7-8gb-memory-256gb-solid-state-drive-silver/6320451.p?skuId=6320451,14,Intel,Intel Core i7,513.99,8,256GB Solid State Drive,Silver,2,4.0
15-DG0010NR ,6356995 ,"15.6"" Touch-Screen Gaming Laptop",HP,https://www.bestbuy.com/site/hp-15-6-touch-screen-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2070-512gb-solid-state-drive-celestial-black/6356995.p?skuId=6356995,15.6,Intel,Intel Core i7,2149.99,NVIDIA GeForce RTX 2070,512GB Solid State Drive,Celestial Black,470,0
5VB72UT#ABA ,6351997 ,"ProBook x360 2-in-1 11.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-probook-x360-2-in-1-11-6-touch-screen-laptop-intel-pentium-8gb-memory-128gb-solid-state-drive/6351997.p?skuId=6351997,11.6,Intel,Intel Pentium,529.99,Intel Pentium,8GB Memory,128GB Solid-State Drive,1,1.0
S14-DS0130NR ,6356086 ,"Stream 14"" Laptop",HP,https://www.bestbuy.com/site/hp-stream-14-laptop-amd-a4-series-4gb-memory-amd-radeon-r3-64gb-emmc-flash-memory-vertical-brushed-pattern/6356086.p?skuId=6356086,14,AMD,AMD Radeon R3,269.99,AMD Radeon R3,64GB eMMC Flash Memory,Vertical Brushed Pattern,1,1.0
15-cn1076nr ,6387173 ,"ENVY x360 2-in-1 15.6"" Touch-Screen Laptop",HP,https://www.bestbuy.com/site/hp-envy-x360-2-in-1-15-6-touch-screen-laptop-intel-core-i7-8gb-memory-256gb-ssd-natural-silver-sandblasted-tinted-anodized-finish/6387173.p?skuId=6387173,15.6,Intel,Intel Core i7,919.99,8,256GB SSD,"Natural Silver, Sandblasted Tinted Anodized Finish",4021,4.0
15-DB0004DX ,6273510 ,"15.6"" Laptop",HP,https://www.bestbuy.com/site/hp-15-6-laptop-amd-ryzen-3-8gb-memory-amd-radeon-rx-vega-3-1tb-hard-drive-black/6273510.p?skuId=6273510,15.6,AMD,AMD Radeon RX Vega 3,0,AMD Radeon RX Vega 3,1TB Hard Drive,Black,622,0
